
blkNum	trlNum	randomStimulusOnsetTime	coherentDots	numberofDots	percentCoherence	winningDirection	response	correct	eventCount	averageFrameRate	RT
1	1	956.8106212502864	4	40	10	left	left	1	94	14.305	6571
1	2	285.2892052669573	4	40	10	left	left	1	52	14.521	3581
1	3	654.8901772430646	4	40	10	right	right	1	25	14.654	1706
1	4	450.563992707222	4	40	10	right	right	1	65	14.416	4509
1	5	870.9236538291693	4	40	10	right	right	1	64	14.388	4448
1	6	759.600037494064	4	40	10	left	left	1	60	14.433	4157
1	7	239.30948373611795	4	40	10	left	right	0	40	14.663	2728
1	8	348.3187861740721	4	40	10	left	left	1	80	14.414	5550
1	9	2105.402973753854	4	40	10	right	right	1	36	14.575	2470
1	10	307.18927543010557	4	40	10	left	right	0	76	14.413	5273
1	11	2068.225306620231	4	40	10	right	right	1	32	14.324	2234
1	12	919.9359142075069	4	40	10	right	left	0	30	14.677	2044
1	13	384.64026395382	4	40	10	left	right	0	75	14.318	5238
1	14	1033.0327297357503	4	40	10	right	right	1	14	14.403	972
1	15	844.8024698739567	4	40	10	right	left	0	38	14.509	2619
1	16	3008.484178710687	4	40	10	right	right	1	31	14.54	2132
1	17	890.517155877444	4	40	10	right	left	0	25	14.518	1722
1	18	636.0015500316582	4	40	10	left	right	0	58	14.435	4018
1	19	1297.096776778174	4	40	10	left	left	1	79	14.525	5439
1	20	464.7580180304913	4	40	10	right	right	1	36	14.593	2467
1	21	910.3363237711436	4	40	10	left	right	0	53	14.505	3654
1	22	496.96589343314804	4	40	10	right	right	1	109	14.267	7640
1	23	1353.6133561840597	4	40	10	left	left	1	27	14.674	1840
1	24	690.7681964851283	4	40	10	right	right	1	20	14.782	1353
1	25	405.86536875062586	4	40	10	left	left	1	15	14.735	1018
1	26	296.7755830418655	4	40	10	left	right	0	14	14.894	940
1	27	1129.7544540546978	4	40	10	left	right	0	22	14.706	1496
1	28	490.21487345164013	4	40	10	right	right	1	94	14.562	6455
1	29	1019.3312786719223	4	40	10	right	left	0	19	14.984	1268
1	30	829.4698290393125	4	40	10	right	left	0	47	14.369	3271
1	31	222.60407860931917	4	40	10	left	left	1	16	14.829	1079
1	32	538.3405570123141	4	40	10	left	left	1	18	14.343	1255
1	33	366.99228962933626	4	40	10	right	right	1	24	14.44	1662
1	34	1078.218265860322	4	40	10	right	right	1	33	14.398	2292
1	35	1207.5639697711476	4	40	10	left	right	0	32	14.311	2236
1	36	881.2221005930214	4	40	10	right	right	1	43	14.401	2986
1	37	984.5703641618769	4	40	10	left	left	1	23	14.366	1601
1	38	218.47373677371826	4	40	10	left	right	0	59	14.286	4130
1	39	831.3631746256756	4	40	10	right	right	1	89	14.495	6140
1	40	1330.1523762780948	4	40	10	left	left	1	45	14.456	3113
2	1	626.1906044165835	4	40	10	left	left	1	29	14.428	2010
2	2	724.1299254044077	4	40	10	left	right	0	15	14.563	1030
2	3	921.1908576365352	4	40	10	left	left	1	5	16.077	311
2	4	2508.4443467996402	4	40	10	right	right	1	49	14.327	3420
2	5	1168.0250219948703	4	40	10	right	right	1	32	14.254	2245
2	6	426.3757797400536	4	40	10	right	right	1	58	14.414	4024
2	7	244.354525843225	4	40	10	right	right	1	18	14.827	1214
2	8	311.327870383269	4	40	10	right	right	1	29	14.321	2025
2	9	1082.2679761151321	4	40	10	right	left	0	27	14.61	1848
2	10	957.4691193320059	4	40	10	right	right	1	30	14.866	2018
2	11	370.3823577633445	4	40	10	right	right	1	22	14.835	1483
2	12	749.8753642048191	4	40	10	right	left	0	27	14.642	1844
2	13	636.3589058871727	4	40	10	left	left	1	18	15.126	1190
2	14	257.66528350347517	4	40	10	left	left	1	20	14.556	1374
2	15	727.906072551069	4	40	10	right	right	1	21	14.614	1437
2	16	472.9478783759726	4	40	10	left	left	1	30	14.591	2056
2	17	591.0208792134166	4	40	10	right	left	0	19	14.438	1316
2	18	349.4750377052545	4	40	10	left	right	0	31	14.595	2124
2	19	777.4040053052327	4	40	10	left	left	1	25	14.961	1671
2	20	567.2744414606909	4	40	10	right	right	1	50	14.314	3493
2	21	278.38948576927106	4	40	10	left	left	1	39	14.569	2677
2	22	1626.3354131067736	4	40	10	left	left	1	27	14.508	1861
2	23	440.24203297785346	4	40	10	right	right	1	29	14.558	1992
2	24	2089.228057315541	4	40	10	right	left	0	25	14.31	1747
2	25	840.9850987399961	4	40	10	right	right	1	16	14.719	1087
2	26	436.9977675488502	4	40	10	left	right	0	16	15.137	1057
2	27	1501.4148941738256	4	40	10	left	right	0	61	14.306	4264
2	28	310.78158748159916	4	40	10	right	left	0	14	15.038	931
2	29	705.178060131806	4	40	10	left	left	1	104	14.206	7321
2	30	2814.347863773187	4	40	10	right	left	0	27	14.377	1878
2	31	1121.827599422994	4	40	10	right	right	1	31	14.623	2120
2	32	931.5088650720697	4	40	10	right	left	0	31	14.861	2086
2	33	666.2447321463981	4	40	10	right	right	1	35	14.595	2398
2	34	720.8303782201747	4	40	10	left	right	0	16	15.023	1065
2	35	342.8258427467674	4	40	10	left	left	1	12	14.475	829
2	36	1511.3890065700346	4	40	10	left	left	1	76	14.397	5279
2	37	690.2335079049633	4	40	10	left	right	0	20	14.409	1388
2	38	258.1215361593287	4	40	10	left	right	0	13	14.823	877
2	39	740.5789694759569	4	40	10	left	left	1	18	14.516	1240
2	40	298.06586913053314	4	40	10	left	right	0	26	14.477	1796
3	1	2521.745600627317	4	40	10	left	left	1	40	14.322	2793
3	2	427.0785120932161	4	40	10	right	right	1	17	14.555	1168
